Index,Depth,Magnitude,MaxIntensity
21170,16,3.8,2
21171,137,4.4,2
21174,44,4.5,2
21177,48,3.6,2
21183,37,4.4,2
21187,13,3.6,2
21195,41,3.5,2
21196,46,3.5,2
21207,71,4.1,2
21214,110,3.9,2
21215,29,3.3,2
21217,7,2.7,2
21223,42,5.3,2
21225,8,2.0,2
21228,1,2.2,2
21231,1,2.2,2
21235,38,3.8,2
21245,70,3.6,2
21247,53,3.6,2
21248,41,3.8,2
21249,12,2.5,2
21252,47,4.2,2
21256,47,4.3,2
21259,29,4.2,2
21262,12,2.9,2
21263,67,3.9,2
21264,66,3.9,2
21267,68,4.0,2
21274,14,3.8,2
21279,35,4.5,2
21284,34,3.6,2
21289,7,3.7,2
21290,11,3.2,2
21307,56,3.6,2
21321,9,2.9,2
21329,38,4.7,2
21335,65,4.5,2
21337,18,4.3,2
21346,46,3.5,2
21350,12,3.1,2
21355,36,4.0,2
21356,34,3.9,2
21358,26,4.1,2
21359,27,4.5,2
21360,9,3.4,2
21363,21,4.7,2
21367,38,4.8,2
21381,43,4.7,2
21382,10,3.2,2
21383,64,4.4,2
21385,7,2.7,2
21386,7,2.7,2
21388,43,4.3,2
21393,47,4.6,2
21394,35,3.9,2
21395,12,5.1,2
21396,119,4.1,2
21397,11,2.8,2
21398,47,3.8,2
21405,12,3.9,2
21416,13,3.2,2
21417,45,3.8,2
21419,113,3.9,2
21420,42,4.5,2
21423,8,3.4,2
21426,11,3.2,2
21430,44,3.7,2
21433,43,3.9,2
21436,7,3.6,2
21441,120,4.4,2
21444,4,3.1,2
21449,3,2.5,2
21455,3,2.8,2
21461,50,3.9,2
21466,43,4.0,2
21471,55,3.8,2
21472,43,3.6,2
21475,73,4.7,2
21477,65,4.4,2
21484,480,5.4,2
21493,38,5.0,2
21494,53,4.1,2
21496,50,4.0,2
21501,5,2.9,2
21502,66,4.4,2
21507,8,2.4,2
21508,59,4.0,2
21516,18,3.8,2
21524,7,3.0,2
21529,56,4.7,2
21533,25,5.6,2
21534,4,3.2,2
21536,27,5.9,2
21537,50,3.9,2
21538,75,3.9,2
21540,28,4.7,2
21543,52,3.9,2
21545,36,5.8,2
21554,9,3.1,2
21558,30,3.8,2
21573,40,4.2,2
21597,11,3.8,2
21598,31,3.7,2
21601,49,3.5,2
21606,2,2.8,2
21615,40,3.5,2
21616,35,4.6,2
21617,7,2.7,2
21624,11,3.5,2
21627,44,3.9,2
21636,25,4.2,2
21642,22,3.1,2
21644,20,4.0,2
21653,45,3.6,2
21656,7,3.3,2
21657,2,1.8,2
21662,44,3.6,2
21667,49,4.0,2
21681,44,3.9,2
21697,8,4.3,2
21703,33,4.4,2
21704,11,2.6,2
21706,5,3.0,2
21708,7,3.1,2
21716,8,2.8,2
21717,11,3.0,2
21721,3,3.0,2
21725,48,3.9,2
21727,45,3.5,2
21728,37,4.5,2
21730,45,3.8,2
21731,31,3.0,2
21733,60,3.8,2
21734,3,3.0,2
21744,15,3.5,2
21745,145,4.7,2
21754,51,4.0,2
21756,17,4.9,2
21758,43,3.8,2
21761,6,2.5,2
21762,51,4.2,2
21766,15,3.9,2
21772,51,4.1,2
21774,10,2.9,2
21777,1,1.7,2
21782,113,3.9,2
21784,17,4.0,2
21785,21,5.6,2
21786,4,2.4,2
21789,81,5.1,2
21796,16,3.9,2
21798,69,4.4,2
21799,49,4.2,2
21804,50,3.7,2
21806,47,3.9,2
21807,6,2.9,2
21809,6,2.6,2
21812,6,2.8,2
21816,8,3.1,2
21817,21,6.4,2
21823,37,3.3,2
21831,18,4.5,2
21834,44,4.0,2
21837,13,3.1,2
21838,8,2.7,2
21840,45,5.1,2
21841,35,4.0,2
21842,50,3.9,2
21850,38,4.2,2
21851,10,3.1,2
21856,144,4.3,2
21857,51,3.9,2
21858,47,4.3,2
21860,13,3.9,2
21869,9,2.2,2
21885,99,3.9,2
21888,15,3.3,2
21891,14,2.6,2
21897,56,3.9,2
21900,43,4.0,2
21910,68,3.4,2
21914,24,5.0,2
21915,24,4.9,2
21920,56,5.3,2
21922,50,3.9,2
21925,7,2.8,2
21927,36,3.8,2
21930,115,3.9,2
21933,14,3.2,2
21934,6,3.1,2
21938,9,3.0,2
21941,3,2.6,2
21945,78,3.9,2
21952,51,3.4,2
21955,50,3.8,2
21958,66,3.6,2
21959,11,3.1,2
21963,46,3.6,2
21974,8,3.6,2
21975,8,3.6,2
21976,10,2.9,2
21979,10,3.3,2
21980,10,3.2,2
21985,57,3.9,2
22000,66,3.9,2
22002,50,3.8,2
22006,30,4.3,2
22008,48,3.8,2
22009,5,3.0,2
22017,37,3.8,2
22024,11,3.5,2
22043,98,4.3,2
22049,32,3.9,2
22055,9,2.6,2
22057,20,5.0,2
22058,22,4.1,2
22062,44,3.1,2
22066,48,4.1,2
22067,29,5.9,2
22069,48,3.3,2
22075,18,5.1,2
22079,5,2.2,2
22083,11,6.4,2
22089,20,4.7,2
22095,49,3.4,2
22098,10,3.3,2
22105,34,5.6,2
22106,45,4.0,2
22112,61,4.2,2
22119,2,3.6,2
22123,5,2.5,2
22124,31,4.7,2
22126,15,3.9,2
22134,9,3.0,2
22135,13,2.8,2
22138,20,3.5,2
22142,47,4.2,2
22147,43,3.3,2
22148,48,3.9,2
22149,13,3.8,2
22154,14,3.4,2
22157,64,3.8,2
22163,48,4.1,2
22165,12,3.4,2
22170,8,3.3,2
22173,57,3.7,2
22178,49,3.9,2
22182,9,3.4,2
22183,15,4.0,2
22184,33,4.1,2
22186,11,2.8,2
22187,9,2.4,2
22190,10,2.9,2
22192,9,3.0,2
22197,26,4.4,2
22201,48,3.9,2
22207,3,2.6,2
22213,28,3.7,2
22214,6,2.7,2
22215,50,3.8,2
22216,37,3.8,2
22219,9,3.0,2
22220,77,3.9,2
22227,14,3.0,2
22229,15,3.7,2
22231,15,3.4,2
22236,7,3.6,2
22237,51,4.0,2
22242,2,2.7,2
22246,188,4.9,2
22251,21,3.8,2
22257,44,4.5,2
22260,62,3.9,2
22262,50,3.9,2
22263,29,4.4,2
22268,8,2.9,2
22277,14,3.6,2
22284,75,4.2,2
22290,54,3.8,2
22291,54,3.9,2
22292,47,3.5,2
22300,12,2.3,2
22303,20,4.3,2
22304,10,3.3,2
22314,15,3.2,2
22316,48,3.7,2
22319,59,4.9,2
22320,34,3.9,2
22327,20,3.1,2
22328,10,3.5,2
22332,36,3.6,2
22337,88,3.9,2
22341,84,4.2,2
22342,23,4.3,2
22343,23,3.8,2
22348,46,3.9,2
22351,6,3.0,2
22360,60,4.3,2
22365,46,4.3,2
22377,8,2.9,2
22378,57,3.8,2
22396,51,4.4,2
22402,8,2.6,2
22408,33,3.9,2
22418,4,2.6,2
22419,7,3.4,2
22423,8,3.0,2
22424,7,3.5,2
22427,33,3.6,2
22431,74,3.7,2
22436,51,4.5,2
22437,49,3.9,2
22442,12,3.2,2
22445,54,4.2,2
22449,250,6.1,2
22454,8,2.7,2
22461,40,4.2,2
22466,7,2.5,2
22467,13,3.9,2
22468,30,3.9,2
22470,7,2.3,2
22472,38,3.9,2
22476,10,3.8,2
22479,5,3.0,2
22482,77,3.9,2
22489,1,2.3,2
22497,11,3.1,2
22500,5,3.2,2
22505,2,3.2,2
22506,13,3.8,2
22507,9,2.7,2
22510,12,3.3,2
22512,17,4.3,2
22514,4,3.1,2
22516,6,2.4,2
22521,6,2.9,2
22529,21,4.2,2
22535,11,2.3,2
22537,6,2.8,2
22540,13,3.3,2
22545,6,2.7,2
22551,9,2.9,2
22552,8,2.7,2
22553,2,2.1,2
22561,6,2.8,2
22562,5,2.7,2
22563,5,2.7,2
22565,31,5.1,2
22567,48,3.9,2
22575,5,3.0,2
22576,6,3.4,2
22582,5,2.8,2
22587,6,3.0,2
22598,1,2.8,2
22604,2,3.2,2
22614,76,4.0,2
22621,5,3.2,2
22624,10,3.2,2
22626,15,3.6,2
22634,3,2.9,2
22638,5,2.6,2
22642,5,2.9,2
22643,4,3.3,2
22644,6,3.5,2
22654,14,3.1,2
22658,53,3.9,2
22659,6,3.2,2
22662,41,4.0,2
22663,38,4.7,2
22664,51,3.9,2
22668,106,3.9,2
22671,28,4.7,2
22672,58,3.8,2
22674,5,2.8,2
22675,5,2.7,2
22677,15,3.9,2
22678,28,4.5,2
22681,61,3.9,2
22682,16,3.3,2
22684,7,3.8,2
22690,53,3.8,2
22691,9,3.1,2
22692,55,4.2,2
22693,31,3.8,2
22695,44,3.7,2
22701,12,3.4,2
22712,69,3.8,2
22714,64,4.9,2
22716,9,3.7,2
22720,61,4.3,2
22722,10,2.5,2
22729,34,3.7,2
22734,44,4.0,2
22741,5,2.6,2
22764,50,4.1,2
22767,68,4.2,2
22775,35,4.8,2
22776,5,1.8,2
22786,5,3.1,2
22787,6,2.9,2
22791,41,3.9,2
22801,4,3.0,2
22808,8,2.7,2
22809,38,3.7,2
22813,46,3.8,2
22819,79,3.8,2
22822,69,4.1,2
22825,10,3.7,2
22827,3,2.3,2
22831,10,3.7,2
22844,17,4.1,2
22845,53,3.5,2
22848,9,5.7,2
22857,5,2.6,2
22858,35,5.0,2
22861,49,4.1,2
22862,44,4.1,2
22868,111,3.9,2
22870,2,1.8,2
22871,20,4.3,2
22877,74,3.8,2
22882,9,2.4,2
22892,9,2.0,2
22895,45,4.2,2
22896,46,3.5,2
22897,51,4.1,2
22904,37,3.8,2
22906,35,3.9,2
22910,43,3.9,2
22913,54,4.2,2
22915,34,3.4,2
22916,55,3.8,2
22927,41,4.8,2
22935,9,2.8,2
22941,65,4.0,2
22947,90,3.6,2
22948,62,4.1,2
22950,8,3.6,2
22985,45,3.9,2
22988,52,4.0,2
22992,7,2.1,2
22994,8,3.0,2
22998,7,2.4,2
23005,7,3.1,2
23007,108,4.1,2
23011,12,3.2,2
23027,5,3.0,2
23030,6,3.1,2
23031,6,3.2,2
23036,1,2.5,2
23038,7,3.9,2
23042,48,3.8,2
23044,3,2.5,2
23045,9,3.4,2
23051,17,2.6,2
23053,50,3.5,2
23056,18,5.0,2
23059,99,3.9,2
23072,51,4.2,2
23074,87,3.6,2
23080,7,3.3,2
23092,7,3.0,2
23094,37,4.8,2
23097,7,2.7,2
23099,7,2.9,2
23103,2,2.4,2
23110,37,4.3,2
23112,8,2.8,2
23120,13,2.9,2
23121,13,2.7,2
23122,58,4.1,2
23123,42,3.9,2
23132,56,3.9,2
23135,19,4.5,2
23138,18,4.2,2
23143,56,3.5,2
23144,24,4.2,2
23145,42,5.4,2
23147,56,3.8,2
23157,58,3.8,2
23161,48,3.9,2
23162,10,3.0,2
23165,12,3.4,2
23169,39,4.3,2
23176,23,3.9,2
23181,26,3.2,2
23184,327,5.3,2
23185,5,3.5,2
23187,59,3.9,2
23189,50,4.2,2
23199,43,3.9,2
23202,43,3.7,2
23207,61,4.3,2
23210,63,4.1,2
23213,10,3.4,2
23217,50,4.2,2
23226,30,3.7,2
23228,49,3.9,2
23238,4,4.4,2
23239,46,4.2,2
23244,7,4.7,2
23246,13,3.3,2
23248,44,4.0,2
23254,48,4.1,2
23258,13,3.7,2
23262,5,5.2,2
23264,87,4.0,2
23265,10,4.7,2
23266,42,3.6,2
23276,19,3.1,2
23281,69,3.6,2
23285,51,3.8,2
23288,2,2.4,2
23301,2,3.0,2
23303,2,3.4,2
23305,64,4.3,2
23306,48,4.1,2
23309,21,4.0,2
23310,48,3.9,2
23311,13,3.0,2
23312,39,4.9,2
23319,68,3.9,2
23331,6,3.3,2
23334,7,3.1,2
23336,7,3.4,2
23337,5,4.0,2
23342,60,3.9,2
23344,53,3.5,2
23349,61,4.6,2
23363,1,3.2,2
23370,55,3.9,2
23371,41,3.9,2
23372,14,3.1,2
23373,46,4.1,2
23384,122,5.3,2
23385,21,3.9,2
23390,2,3.9,2
23397,4,3.9,2
23399,27,3.2,2
23403,3,3.4,2
23404,3,3.2,2
23405,5,3.5,2
23417,68,4.1,2
23420,12,4.0,2
23422,71,3.5,2
23425,44,4.6,2
23426,20,4.3,2
23427,34,4.3,2
23430,34,3.9,2
23435,9,3.1,2
23437,33,4.2,2
23440,64,4.1,2
23443,45,4.2,2
23450,49,3.5,2
23452,35,4.2,2
23454,14,3.5,2
23455,53,4.4,2
23458,32,3.8,2
23464,151,4.4,2
23474,45,3.5,2
23483,47,3.9,2
23484,13,3.3,2
23487,13,2.8,2
23491,52,3.8,2
23492,50,3.9,2
23494,49,3.9,2
23495,72,4.4,2
23499,50,3.8,2
23507,38,5.2,2
23517,9,3.1,2
23533,20,3.3,2
23534,26,3.2,2
23535,33,3.6,2
23538,16,3.2,2
23541,34,4.9,2
23554,3,2.7,2
23555,3,2.7,2
23556,2,2.7,2
23557,67,4.1,2
23559,61,3.9,2
23568,50,4.0,2
23571,19,4.3,2
23572,12,3.7,2
23577,10,3.1,2
23579,40,4.1,2
23582,8,3.2,2
23586,47,3.8,2
23594,10,2.1,2
23603,10,2.5,2
23608,37,3.9,2
23612,48,3.8,2
23613,50,5.0,2
23616,49,3.8,2
23619,2,3.6,2
23626,6,2.7,2
23627,20,3.1,2
23628,42,4.0,2
23630,40,3.9,2
23638,16,3.4,2
23639,77,4.0,2
23641,6,3.2,2
23647,9,3.0,2
23652,49,3.9,2
23668,2,3.7,2
23669,42,3.6,2
23673,121,4.2,2
23676,15,2.9,2
23679,62,4.5,2
23688,8,2.7,2
23691,53,3.8,2
23693,5,2.8,2
23706,5,2.1,2
23707,31,4.2,2
23709,51,3.8,2
23713,64,4.5,2
23717,3,3.3,2
23720,21,4.1,2
23722,51,3.9,2
23730,57,4.1,2
23733,107,6.0,2
23738,3,3.2,2
23745,4,3.5,2
23746,3,3.6,2
23749,3,2.9,2
23750,3,3.5,2
23755,3,2.9,2
23762,3,3.2,2
23774,48,5.6,2
23777,10,3.1,2
23779,53,4.0,2
23780,15,3.6,2
23782,9,2.7,2
23784,11,3.0,2
23787,54,4.2,2
23788,54,3.9,2
23795,76,3.7,2
23808,12,3.7,2
23811,41,4.6,2
23812,14,3.4,2
23819,9,3.5,2
23821,40,4.1,2
23823,26,4.6,2
23824,51,3.7,2
23827,77,4.2,2
23829,42,4.7,2
23830,54,4.1,2
23837,110,4.2,2
23839,33,5.0,2
23841,12,3.6,2
23847,42,4.2,2
23851,20,3.7,2
23852,44,4.1,2
23854,6,3.0,2
23863,7,3.2,2
23867,10,3.9,2
23869,14,3.9,2
23871,73,3.5,2
23874,63,3.9,2
23875,63,3.8,2
23877,37,4.0,2
23879,6,2.2,2
23880,17,3.3,2
23882,11,3.4,2
23883,59,3.5,2
23884,27,3.7,2
23890,36,4.4,2
23891,11,3.2,2
23896,47,3.9,2
23902,4,2.6,2
23907,12,3.4,2
23908,11,3.3,2
23911,4,2.9,2
23912,61,3.9,2
23917,15,3.4,2
23929,35,3.9,2
23935,10,3.6,2
23938,51,3.8,2
23939,10,2.9,2
23943,67,3.9,2
23945,50,3.7,2
23946,26,4.8,2
23948,53,5.3,2
23956,37,4.0,2
23958,29,4.0,2
23962,8,3.8,2
23966,47,4.4,2
23970,37,3.8,2
23976,55,3.9,2
23978,14,2.8,2
23981,9,3.3,2
23983,45,3.5,2
23986,17,3.8,2
23989,6,2.8,2
23990,434,5.3,2
23998,21,3.9,2
24000,31,4.0,2
24005,50,4.0,2
24008,59,3.9,2
24009,21,6.0,2
24012,30,3.0,2
24013,33,4.4,2
24014,58,3.7,2
24015,77,4.3,2
24016,64,3.6,2
24019,58,3.7,2
24020,35,3.7,2
24022,21,5.4,2
24033,50,3.8,2
24037,9,3.2,2
24044,64,4.1,2
24045,49,3.8,2
24050,10,2.9,2
24059,38,4.3,2
24061,11,3.4,2
24063,39,3.8,2
24066,51,4.5,2
24070,22,2.9,2
24072,47,4.0,2
24075,26,4.0,2
24079,95,3.9,2
24088,28,3.8,2
24089,48,4.0,2
24094,54,3.7,2
24099,36,3.9,2
24100,49,4.0,2
24105,49,3.9,2
24111,55,3.9,2
24113,45,3.7,2
24118,69,3.9,2
24120,25,4.4,2
24124,12,5.5,2
24126,64,4.5,2
24131,46,3.8,2
24133,54,3.9,2
24135,29,3.9,2
24137,46,3.7,2
24145,8,3.1,2
24146,50,3.6,2
24149,8,3.8,2
24151,38,4.5,2
24152,35,3.8,2
24154,36,4.2,2
24155,47,4.0,2
24156,55,3.8,2
24157,46,3.7,2
24160,48,4.1,2
24165,8,2.7,2
24166,3,3.4,2
24169,4,3.4,2
24175,67,3.8,2
24179,15,4.1,2
24182,8,3.4,2
24186,19,4.2,2
24188,16,4.2,2
24189,72,4.6,2
24192,46,3.8,2
24197,18,5.0,2
24199,10,3.3,2
24200,11,3.7,2
24201,51,4.2,2
24202,63,4.7,2
24204,14,3.0,2
24215,74,4.4,2
24220,76,3.7,2
24221,51,3.7,2
24225,48,4.7,2
24230,37,3.9,2
24231,45,4.2,2
24232,6,3.1,2
24236,49,3.9,2
24240,51,3.8,2
24241,28,3.3,2
24245,5,3.1,2
24247,9,3.1,2
24248,6,2.4,2
24249,94,4.7,2
24255,46,4.0,2
24256,47,4.3,2
24258,37,3.8,2
24263,72,3.6,2
24270,12,3.0,2
24273,10,3.2,2
24275,55,3.9,2
24276,40,4.5,2
24284,45,4.4,2
24285,30,3.8,2
24295,47,3.9,2
24296,13,4.1,2
24300,73,4.3,2
24303,50,3.8,2
24304,56,4.0,2
24305,39,4.1,2
24310,10,3.3,2
24313,35,4.0,2
24315,7,3.5,2
24318,32,4.1,2
24327,51,4.0,2
24330,5,3.1,2
24332,9,2.6,2
24337,35,4.2,2
24345,44,4.0,2
24349,70,3.5,2
24350,36,3.9,2
24354,42,3.9,2
24356,49,3.6,2
24359,32,3.4,2
24361,76,3.9,2
24362,96,3.9,2
24364,28,4.6,2
24367,37,3.8,2
24370,7,3.3,2
24371,8,3.5,2
24375,63,3.8,2
24376,6,2.8,2
24377,1,2.7,2
24378,39,3.1,2
24380,25,3.5,2
24383,23,3.9,2
24384,56,3.9,2
24391,7,3.2,2
24394,7,3.3,2
24398,6,3.0,2
24399,8,3.1,2
24402,7,3.6,2
24403,7,3.6,2
24404,7,3.4,2
24410,61,3.4,2
24419,10,3.4,2
24420,43,4.2,2
24424,64,3.7,2
24426,44,3.8,2
24433,22,3.6,2
24436,49,4.2,2
24449,20,3.8,2
24451,6,3.6,2
24462,43,4.1,2
24467,8,3.1,2
24469,38,3.5,2
24477,76,3.9,2
24479,51,3.9,2
24483,55,3.7,2
24489,8,3.6,2
24493,7,3.1,2
24498,28,4.3,2
24501,13,3.1,2
24507,25,5.0,2
24511,62,3.6,2
24516,40,4.3,2
24517,33,4.2,2
24518,30,6.4,2
24521,14,3.7,2
24529,12,3.2,2
24532,48,4.3,2
24545,47,4.1,2
24548,34,3.7,2
24550,12,3.1,2
24551,9,3.5,2
24553,44,4.7,2
24558,9,2.8,2
24560,49,3.5,2
24565,20,3.1,2
24576,7,3.1,2
24582,49,3.9,2
24598,45,4.4,2
24611,46,3.9,2
24624,13,3.7,2
24625,10,3.4,2
24627,53,4.1,2
24629,29,3.7,2
24630,344,5.7,2
24631,47,3.8,2
24638,13,3.0,2
24641,67,4.2,2
24642,71,4.2,2
24644,70,3.7,2
24646,65,3.8,2
24650,44,3.8,2
24651,49,4.8,2
24657,11,3.2,2
24661,16,4.7,2
24662,46,4.3,2
24666,62,4.1,2
24667,38,3.8,2
24677,63,3.9,2
24681,52,3.9,2
24686,9,3.1,2
24694,43,3.8,2
24697,9,2.3,2
24698,10,2.6,2
24701,61,3.5,2
24707,9,3.7,2
24709,84,3.8,2
24710,41,3.6,2
24718,61,3.9,2
24723,33,3.8,2
24733,31,5.3,2
24740,72,3.5,2
24741,56,3.5,2
24749,56,3.6,2
24750,23,3.9,2
24751,53,3.6,2
24753,58,4.1,2
24758,57,3.8,2
24761,46,3.8,2
24762,54,3.5,2
24773,52,5.6,2
24774,40,3.6,2
24777,7,3.0,2
24780,64,5.3,2
24781,58,3.9,2
24783,7,3.1,2
24787,47,3.6,2
24791,112,4.5,2
24793,3,2.6,2
24805,13,3.6,2
24808,7,3.2,2
24813,50,3.9,2
24814,7,3.0,2
24815,45,4.4,2
24816,6,2.9,2
24820,51,3.5,2
24822,4,2.3,2
24825,43,4.0,2
24828,40,4.3,2
24832,54,3.7,2
24838,54,3.7,2
24840,8,3.0,2
24841,13,3.8,2
24849,35,3.8,2
24853,71,3.9,2
24856,4,3.5,2
24860,48,3.9,2
24861,3,2.9,2
24862,20,4.9,2
24864,32,4.4,2
24869,59,3.7,2
24870,24,4.5,2
24871,4,3.3,2
24878,52,3.4,2
24882,7,2.8,2
24888,59,3.8,2
24890,46,3.9,2
24893,49,3.9,2
24894,100,3.7,2
24899,42,3.9,2
24901,38,4.0,2
24903,51,4.0,2
24909,1,3.3,2
24911,69,3.8,2
24914,27,4.3,2
24915,46,4.1,2
24927,30,3.8,2
24931,26,4.2,2
24940,8,3.6,2
24942,42,4.2,2
24943,5,2.2,2
24944,9,2.4,2
24948,7,2.6,2
24949,19,4.2,2
24954,10,2.9,2
24956,47,4.1,2
24958,19,3.8,2
24962,9,3.3,2
24967,61,3.9,2
24975,44,3.8,2
24977,52,3.6,2
24982,17,3.2,2
24987,66,4.6,2
24988,53,3.4,2
24990,51,3.7,2
24998,9,2.8,2
24999,47,3.7,2
25002,39,4.7,2
25003,42,4.5,2
25007,46,3.8,2
25010,29,3.5,2
25012,35,3.5,2
25015,31,4.0,2
25016,29,3.8,2
25018,49,3.6,2
25021,3,3.2,2
25036,32,4.4,2
25039,37,3.3,2
25050,55,3.7,2
25054,46,3.8,2
25055,57,3.5,2
25056,13,3.3,2
25057,13,4.6,2
25064,9,3.9,2
25068,50,3.8,2
25072,6,3.8,2
25073,13,3.3,2
25087,89,3.9,2
25091,39,4.6,2
25092,49,3.5,2
25093,4,2.9,2
25105,5,3.6,2
25106,52,3.9,2
25108,61,3.9,2
25109,37,4.2,2
25110,31,4.7,2
25115,53,3.6,2
25116,51,3.9,2
25120,68,4.2,2
25121,55,4.1,2
25131,3,2.5,2
25133,48,3.8,2
25136,30,4.4,2
25137,38,3.5,2
25138,56,3.6,2
25139,39,4.3,2
25141,8,3.3,2
25142,13,3.8,2
25149,9,3.5,2
25155,27,4.8,2
25162,18,3.2,2
25163,5,2.5,2
25164,5,2.8,2
25170,4,3.4,2
25171,4,2.9,2
25173,5,3.0,2
25176,28,4.1,2
25184,6,2.4,2
25193,13,2.9,2
25199,35,4.3,2
25200,179,5.0,2
25202,14,2.7,2
25204,13,3.8,2
25210,50,3.6,2
25214,45,3.9,2
25215,6,2.6,2
25225,8,2.5,2
25231,5,2.9,2
25235,27,5.3,2
25246,20,4.4,2
25247,54,3.5,2
25255,56,3.9,2
25256,11,2.8,2
25260,8,3.2,2
25264,14,4.4,2
25266,408,5.7,2
25268,56,3.9,2
25270,57,3.8,2
25273,57,3.7,2
25274,54,4.2,2
25278,49,3.4,2
25279,9,2.8,2
25280,51,3.9,2
25295,8,2.2,2
25298,57,4.1,2
25306,57,3.4,2
25308,6,2.3,2
25316,34,3.4,2
25322,68,4.0,2
25324,5,3.2,2
25328,34,4.2,2
25337,6,3.2,2
25339,42,3.8,2
25341,44,4.0,2
25344,51,3.8,2
25352,8,3.4,2
25354,41,4.4,2
25358,8,3.4,2
25365,44,4.5,2
25369,52,4.1,2
25372,9,2.4,2
25373,54,5.0,2
25374,7,3.6,2
25380,13,3.9,2
25394,47,4.3,2
25395,9,2.5,2
25399,43,3.8,2
25400,10,3.0,2
25405,49,3.8,2
25409,58,5.4,2
25411,7,3.3,2
25412,4,2.2,2
25415,63,3.8,2
25420,52,3.9,2
25422,6,2.9,2
25426,10,3.3,2
25428,36,4.5,2
25433,9,3.5,2
25437,9,3.8,2
25439,51,3.6,2
25455,52,3.7,2
25456,54,3.7,2
25460,4,2.1,2
25464,29,4.0,2
25475,51,3.8,2
25477,49,3.9,2
25478,10,3.1,2
25484,17,3.9,2
25492,27,5.0,2
25495,31,3.6,2
25497,26,3.1,2
25498,6,3.4,2
25499,6,3.3,2
25500,9,3.5,2
25503,66,3.9,2
25506,64,4.2,2
25507,26,3.9,2
25510,35,4.4,2
25511,13,3.0,2
25515,7,3.0,2
25517,26,5.8,2
25519,43,4.2,2
25523,85,3.8,2
25524,31,4.3,2
25529,6,2.5,2
25530,50,3.7,2
25531,49,3.7,2
25532,10,3.5,2
25534,4,2.8,2
25535,65,4.2,2
25554,48,3.7,2
25555,86,4.0,2
25557,6,3.4,2
25567,6,3.1,2
25571,63,4.0,2
25575,4,3.1,2
25577,47,3.9,2
25578,57,3.5,2
25583,52,3.7,2
25588,47,3.8,2
25589,9,2.8,2
25592,9,3.4,2
25594,14,3.5,2
25597,46,3.9,2
25599,8,3.4,2
25600,32,4.2,2
25602,6,3.6,2
25603,8,3.0,2
25607,59,3.6,2
25608,5,2.7,2
25613,4,2.9,2
25616,5,3.5,2
25617,4,4.5,2
25619,4,2.3,2
25624,4,2.3,2
25628,11,3.3,2
25637,9,2.8,2
25642,9,4.0,2
25647,73,3.9,2
25648,49,3.8,2
25649,11,2.8,2
25655,78,3.4,2
25656,33,3.9,2
25657,61,3.6,2
25660,12,3.7,2
25661,10,3.7,2
25665,48,4.2,2
25668,61,4.3,2
25674,48,3.9,2
25677,8,3.6,2
25682,37,3.9,2
25685,9,3.9,2
25686,53,3.6,2
25688,8,3.6,2
25690,3,2.8,2
25694,52,3.6,2
25695,50,3.9,2
25696,46,3.7,2
25697,12,4.1,2
25704,6,3.2,2
25709,102,4.4,2
25717,50,3.4,2
25721,8,2.8,2
25723,41,4.0,2
25726,91,3.7,2
25730,31,3.7,2
25739,41,4.5,2
25745,50,3.7,2
25752,277,5.0,2
25757,48,5.8,2
25759,29,4.4,2
25769,36,4.1,2
25770,10,3.5,2
25772,59,3.8,2
25773,36,4.3,2
25778,7,3.0,2
25779,57,3.5,2
25786,50,4.1,2
25791,5,3.1,2
25798,7,3.7,2
25799,61,3.7,2
25804,4,3.6,2
25810,32,3.8,2
25811,7,3.0,2
25813,6,4.5,2
25815,64,3.6,2
25820,8,2.7,2
25821,7,5.1,2
25828,55,3.7,2
25833,7,3.2,2
25835,5,2.9,2
25839,69,3.9,2
25843,8,3.5,2
25846,51,4.3,2
25860,41,3.9,2
25861,40,3.9,2
25862,39,3.8,2
25865,20,3.9,2
25867,94,3.9,2
25869,43,3.4,2
25877,50,3.8,2
25882,33,3.9,2
25883,56,3.7,2
25889,13,3.1,2
25892,6,3.4,2
25896,41,3.4,2
25897,51,4.0,2
25903,4,2.9,2
25906,56,3.8,2
25908,28,3.4,2
25914,17,3.5,2
25915,28,3.9,2
25917,4,2.6,2
25930,6,3.3,2
25935,8,3.3,2
25941,8,3.1,2
25943,67,4.1,2
25944,34,3.7,2
25946,74,4.3,2
25950,4,2.5,2
25957,447,6.4,2
25959,46,3.6,2
25966,10,3.3,2
25971,49,3.9,2
25980,28,4.1,2
25981,27,3.5,2
25982,61,3.5,2
25983,10,2.9,2
25985,77,3.6,2
25997,9,3.8,2
25999,50,4.1,2
26000,45,3.7,2
26002,9,3.5,2
26007,14,3.2,2
26020,14,3.6,2
26023,13,3.4,2
26025,14,3.9,2
26029,13,4.5,2
26039,15,3.4,2
26040,12,2.9,2
26046,15,3.8,2
26051,12,3.3,2
26053,51,3.9,2
26057,39,3.6,2
26065,13,3.9,2
26069,8,3.3,2
26075,14,3.5,2
26085,15,3.4,2
26087,14,3.2,2
26090,13,3.3,2
26101,65,4.3,2
26106,34,4.7,2
26114,10,3.5,2
26117,37,4.9,2
26118,4,3.0,2
26120,46,3.6,2
26126,8,2.5,2
26131,9,3.4,2
26135,50,3.9,2
26136,18,2.7,2
26138,12,2.3,2
26140,9,3.2,2
26141,53,4.5,2
26142,11,3.7,2
26154,29,5.3,2
